ROUTE,YEAR,MONTH,DAY_TYPE,AVG_RIDES
106,2000,5,Saturday,626
106,2000,5,Sunday - Holiday,226
108,2000,5,Weekday,3754
11,2000,5,Weekday,3917
11,2000,5,Saturday,1665
11,2000,5,Sunday - Holiday,1162
111,2000,5,Weekday,6230
111,2000,5,Saturday,3760
111,2000,5,Sunday - Holiday,2419
112,2000,5,Weekday,4116
112,2000,5,Saturday,1739
112,2000,5,Sunday - Holiday,1193
12,2000,5,Weekday,10885
12,2000,5,Saturday,7253
12,2000,5,Sunday - Holiday,4918
120,2000,5,Weekday,1361
121,2000,5,Weekday,1410
122,2000,5,Weekday,376
123,2000,5,Weekday,316
124,2000,5,Weekday,11
125,2000,5,Weekday,2376
126,2000,5,Weekday,11014
126,2000,5,Saturday,4635
126,2000,5,Sunday - Holiday,2864
127,2000,5,Weekday,189
129,2000,5,Weekday,657
130,2000,5,Sunday - Holiday,273
135,2000,5,Weekday,2801
136,2000,5,Weekday,2060
14,2000,5,Weekday,10129
145,2000,5,Weekday,8566
145,2000,5,Saturday,2975
145,2000,5,Sunday - Holiday,2089
146,2000,5,Weekday,10233
146,2000,5,Saturday,4772
146,2000,5,Sunday - Holiday,4255
147,2000,5,Weekday,9205
147,2000,5,Saturday,4163
151,2000,5,Weekday,24451
151,2000,5,Saturday,12823
151,2000,5,Sunday - Holiday,13461
152,2000,5,Weekday,13117
152,2000,5,Saturday,5715
152,2000,5,Sunday - Holiday,3551
154,2000,5,Weekday,290
155,2000,5,Weekday,7579
155,2000,5,Saturday,4383
155,2000,5,Sunday - Holiday,4082
156,2000,5,Weekday,9768
157,2000,5,Weekday,3002
169,2000,5,Weekday,692
17,2000,5,Weekday,636
18,2000,5,Weekday,1649
18,2000,5,Saturday,800
18,2000,5,Sunday - Holiday,694
19,2000,5,Weekday,30
19,2000,5,Saturday,407
19,2000,5,Sunday - Holiday,39
2,2000,5,Weekday,1157
20,2000,5,Weekday,21278
20,2000,5,Saturday,13606
20,2000,5,Sunday - Holiday,8208
201,2000,5,Weekday,1319
201,2000,5,Saturday,518
201,2000,5,Sunday - Holiday,311
202,2000,5,Weekday,571
203,2000,5,Weekday,1698
204,2000,5,Weekday,1716
21,2000,5,Weekday,7748
21,2000,5,Saturday,8442
21,2000,5,Sunday - Holiday,4884
22,2000,5,Weekday,22017
22,2000,5,Saturday,13162
22,2000,5,Sunday - Holiday,12729
24,2000,5,Weekday,4992
25,2000,5,Weekday,294
25,2000,5,Saturday,264
25,2000,5,Sunday - Holiday,167
27,2000,5,Weekday,5770
27,2000,5,Saturday,4186
27,2000,5,Sunday - Holiday,2632
28,2000,5,Weekday,13132
28,2000,5,Saturday,10881
28,2000,5,Sunday - Holiday,5967
29,2000,5,Weekday,18231
29,2000,5,Saturday,13422
29,2000,5,Sunday - Holiday,9131
3,2000,5,Weekday,23005
3,2000,5,Saturday,14519
3,2000,5,Sunday - Holiday,8778
30,2000,5,Weekday,4341
30,2000,5,Saturday,2086
30,2000,5,Sunday - Holiday,653
33,2000,5,Weekday,747
34,2000,5,Weekday,13880
34,2000,5,Saturday,10625
34,2000,5,Sunday - Holiday,6454
35,2000,5,Weekday,5946
35,2000,5,Saturday,3507
35,2000,5,Sunday - Holiday,2015
36,2000,5,Weekday,16249
36,2000,5,Saturday,10885
36,2000,5,Sunday - Holiday,9419
37,2000,5,Weekday,2604
39,2000,5,Weekday,2433
4,2000,5,Weekday,25126
4,2000,5,Saturday,18003
4,2000,5,Sunday - Holiday,9592
43,2000,5,Weekday,1429
43,2000,5,Saturday,764
43,2000,5,Sunday - Holiday,328
44,2000,5,Weekday,6652
44,2000,5,Saturday,2661
44,2000,5,Sunday - Holiday,1546
47,2000,5,Weekday,9135
47,2000,5,Saturday,6407
47,2000,5,Sunday - Holiday,4515
48,2000,5,Weekday,1384
49,2000,5,Weekday,25443
49,2000,5,Saturday,20947
49,2000,5,Sunday - Holiday,13538
49A,2000,5,Weekday,736
49A,2000,5,Sunday - Holiday,71
49B,2000,5,Weekday,4560
49B,2000,5,Saturday,2619
49B,2000,5,Sunday - Holiday,2354
50,2000,5,Weekday,8670
50,2000,5,Saturday,4853
50,2000,5,Sunday - Holiday,2748
51,2000,5,Weekday,4820
51,2000,5,Saturday,4056
51,2000,5,Sunday - Holiday,2297
52,2000,5,Weekday,12272
52,2000,5,Saturday,8772
52,2000,5,Sunday - Holiday,5487
52A,2000,5,Weekday,6746
52A,2000,5,Saturday,3907
52A,2000,5,Sunday - Holiday,1946
53,2000,5,Weekday,23446
53,2000,5,Saturday,16027
53,2000,5,Sunday - Holiday,10421
53A,2000,5,Weekday,10024
53A,2000,5,Saturday,3517
53A,2000,5,Sunday - Holiday,2145
54,2000,5,Weekday,12070
54,2000,5,Saturday,9658
54,2000,5,Sunday - Holiday,6271
54A,2000,5,Weekday,1373
54B,2000,5,Weekday,4866
54B,2000,5,Saturday,4860
54B,2000,5,Sunday - Holiday,3043
55,2000,5,Weekday,13050
55,2000,5,Saturday,9654
55,2000,5,Sunday - Holiday,7408
55N,2000,5,Weekday,1072
55N,2000,5,Saturday,167
56,2000,5,Weekday,14704
56,2000,5,Saturday,10065
56,2000,5,Sunday - Holiday,7305
56A,2000,5,Weekday,822
57,2000,5,Weekday,3127
57,2000,5,Saturday,1280
57,2000,5,Sunday - Holiday,601
59,2000,5,Weekday,4610
59,2000,5,Saturday,1938
6,2000,5,Weekday,19419
6,2000,5,Saturday,12430
6,2000,5,Sunday - Holiday,7444
60,2000,5,Weekday,13979
60,2000,5,Saturday,11014
60,2000,5,Sunday - Holiday,7409
62,2000,5,Weekday,14570
62,2000,5,Saturday,7559
62,2000,5,Sunday - Holiday,5453
62H,2000,5,Weekday,1730
62H,2000,5,Saturday,698
63,2000,5,Weekday,23041
63,2000,5,Saturday,18076
63,2000,5,Sunday - Holiday,13354
63W,2000,5,Weekday,2220
63W,2000,5,Saturday,807
63W,2000,5,Sunday - Holiday,485
64,2000,5,Weekday,315
65,2000,5,Weekday,6947
65,2000,5,Saturday,3656
65,2000,5,Sunday - Holiday,2631
66,2000,5,Weekday,21552
66,2000,5,Saturday,13248
66,2000,5,Sunday - Holiday,9388
67,2000,5,Weekday,14486
67,2000,5,Saturday,9943
67,2000,5,Sunday - Holiday,7001
68,2000,5,Weekday,1922
68,2000,5,Saturday,736
68,2000,5,Sunday - Holiday,285
69,2000,5,Weekday,458
7,2000,5,Weekday,5593
70,2000,5,Weekday,10508
70,2000,5,Saturday,7886
70,2000,5,Sunday - Holiday,5971
71,2000,5,Weekday,7600
71,2000,5,Saturday,6177
71,2000,5,Sunday - Holiday,3761
72,2000,5,Weekday,16152
72,2000,5,Saturday,10989
72,2000,5,Sunday - Holiday,8126
73,2000,5,Weekday,5321
73,2000,5,Saturday,2741
73,2000,5,Sunday - Holiday,2259
74,2000,5,Weekday,14107
74,2000,5,Saturday,11385
74,2000,5,Sunday - Holiday,7081
75,2000,5,Weekday,6716
75,2000,5,Saturday,4780
75,2000,5,Sunday - Holiday,3732
76,2000,5,Weekday,13213
76,2000,5,Saturday,8315
76,2000,5,Sunday - Holiday,5333
77,2000,5,Weekday,20068
77,2000,5,Saturday,13431
77,2000,5,Sunday - Holiday,9148
78,2000,5,Weekday,9676
78,2000,5,Saturday,6106
78,2000,5,Sunday - Holiday,4059
79,2000,5,Weekday,32249
79,2000,5,Saturday,24637
79,2000,5,Sunday - Holiday,15357
8,2000,5,Weekday,19577
8,2000,5,Saturday,12508
8,2000,5,Sunday - Holiday,10246
80,2000,5,Weekday,12625
80,2000,5,Saturday,9369
80,2000,5,Sunday - Holiday,6165
81,2000,5,Weekday,15844
81,2000,5,Saturday,12031
81,2000,5,Sunday - Holiday,8910
81W,2000,5,Weekday,1871
81W,2000,5,Saturday,1183
81W,2000,5,Sunday - Holiday,535
82,2000,5,Weekday,21482
82,2000,5,Saturday,14240
82,2000,5,Sunday - Holiday,8377
84,2000,5,Weekday,4482
84,2000,5,Saturday,2384
84,2000,5,Sunday - Holiday,1169
85,2000,5,Weekday,12897
85,2000,5,Saturday,8335
85,2000,5,Sunday - Holiday,5446
85A,2000,5,Weekday,1091
85A,2000,5,Saturday,183
86,2000,5,Weekday,1843
87,2000,5,Weekday,16651
87,2000,5,Saturday,10770
87,2000,5,Sunday - Holiday,5887
88,2000,5,Weekday,1788
88,2000,5,Saturday,721
88,2000,5,Sunday - Holiday,470
8A,2000,5,Weekday,3759
8A,2000,5,Saturday,2819
8A,2000,5,Sunday - Holiday,1915
9,2000,5,Weekday,31441
9,2000,5,Saturday,24735
9,2000,5,Sunday - Holiday,17841
90,2000,5,Weekday,4423
90,2000,5,Saturday,3109
90,2000,5,Sunday - Holiday,1969
90N,2000,5,Weekday,467
90N,2000,5,Saturday,197
91,2000,5,Weekday,9288
91,2000,5,Saturday,4645
91,2000,5,Sunday - Holiday,2696
92,2000,5,Weekday,7928
92,2000,5,Saturday,4117
92,2000,5,Sunday - Holiday,2732
93,2000,5,Weekday,2447
93,2000,5,Saturday,766
94,2000,5,Weekday,10958
94,2000,5,Saturday,5071
94,2000,5,Sunday - Holiday,3443
95E,2000,5,Weekday,5887
95E,2000,5,Saturday,4028
95E,2000,5,Sunday - Holiday,3053
95W,2000,5,Weekday,5129
95W,2000,5,Saturday,5010
95W,2000,5,Sunday - Holiday,2463
96,2000,5,Weekday,1376
97,2000,5,Weekday,3781
97,2000,5,Saturday,2037
97,2000,5,Sunday - Holiday,1593
X21,2000,5,Saturday,1218
X21,2000,5,Sunday - Holiday,461
X49,2000,5,Weekday,4816
0,2000,4,Weekday,7023
0,2000,4,Saturday,3279
0,2000,4,Sunday - Holiday,4023
1,2000,4,Weekday,7236
10,2000,4,Saturday,858
10,2000,4,Sunday - Holiday,525
100,2000,4,Weekday,1113
103,2000,4,Weekday,3765
103,2000,4,Saturday,1779
103,2000,4,Sunday - Holiday,1199
106,2000,4,Weekday,2452
106,2000,4,Saturday,749
106,2000,4,Sunday - Holiday,317
108,2000,4,Weekday,3679
11,2000,4,Weekday,3733
11,2000,4,Saturday,2076
11,2000,4,Sunday - Holiday,1075
111,2000,4,Weekday,5845
111,2000,4,Saturday,3632
111,2000,4,Sunday - Holiday,2292
112,2000,4,Weekday,3830
112,2000,4,Saturday,1643
112,2000,4,Sunday - Holiday,1202
12,2000,4,Weekday,10464
12,2000,4,Saturday,7313
12,2000,4,Sunday - Holiday,5490
120,2000,4,Weekday,1477
121,2000,4,Weekday,1567
122,2000,4,Weekday,374
123,2000,4,Weekday,393
125,2000,4,Weekday,2426
126,2000,4,Weekday,10661
126,2000,4,Saturday,4953
126,2000,4,Sunday - Holiday,3055
127,2000,4,Weekday,228
129,2000,4,Weekday,685
135,2000,4,Weekday,2690
136,2000,4,Weekday,2014
14,2000,4,Weekday,9548
145,2000,4,Weekday,8125
145,2000,4,Saturday,3825
145,2000,4,Sunday - Holiday,1930
146,2000,4,Weekday,9862
146,2000,4,Saturday,5905
146,2000,4,Sunday - Holiday,3853
147,2000,4,Weekday,9246
147,2000,4,Saturday,5376
151,2000,4,Weekday,24156
151,2000,4,Saturday,15644
151,2000,4,Sunday - Holiday,13006
152,2000,4,Weekday,11669
152,2000,4,Saturday,5340
152,2000,4,Sunday - Holiday,3043
155,2000,4,Weekday,7330
155,2000,4,Saturday,5505
155,2000,4,Sunday - Holiday,4221
156,2000,4,Weekday,9869
157,2000,4,Weekday,2888
169,2000,4,Weekday,474
169,2000,4,Saturday,31
17,2000,4,Weekday,597
18,2000,4,Weekday,1475
18,2000,4,Saturday,841
18,2000,4,Sunday - Holiday,737
19,2000,4,Weekday,384
19,2000,4,Saturday,392
19,2000,4,Sunday - Holiday,207
2,2000,4,Weekday,1165
20,2000,4,Weekday,21424
20,2000,4,Saturday,14996
20,2000,4,Sunday - Holiday,9124
201,2000,4,Weekday,1289
201,2000,4,Saturday,645
201,2000,4,Sunday - Holiday,375
202,2000,4,Weekday,502
203,2000,4,Weekday,1584
204,2000,4,Weekday,1529
21,2000,4,Weekday,7422
21,2000,4,Saturday,7324
21,2000,4,Sunday - Holiday,5345
22,2000,4,Weekday,22070
22,2000,4,Saturday,16594
22,2000,4,Sunday - Holiday,12342
24,2000,4,Weekday,4923
25,2000,4,Weekday,280
25,2000,4,Saturday,287
25,2000,4,Sunday - Holiday,178
27,2000,4,Weekday,5706
27,2000,4,Saturday,4135
27,2000,4,Sunday - Holiday,2705
28,2000,4,Weekday,12903
28,2000,4,Saturday,11006
28,2000,4,Sunday - Holiday,6377
29,2000,4,Weekday,17651
29,2000,4,Saturday,14273
29,2000,4,Sunday - Holiday,9714
3,2000,4,Weekday,22346
3,2000,4,Saturday,14662
3,2000,4,Sunday - Holiday,9480
30,2000,4,Weekday,3998
30,2000,4,Saturday,2280
30,2000,4,Sunday - Holiday,545
33,2000,4,Weekday,812
34,2000,4,Weekday,13153
34,2000,4,Saturday,10408
34,2000,4,Sunday - Holiday,6447
35,2000,4,Weekday,5743
35,2000,4,Saturday,3373
35,2000,4,Sunday - Holiday,1811
36,2000,4,Weekday,15752
36,2000,4,Saturday,13595
36,2000,4,Sunday - Holiday,9508
37,2000,4,Weekday,2500
39,2000,4,Weekday,2288
4,2000,4,Weekday,23901
4,2000,4,Saturday,17646
4,2000,4,Sunday - Holiday,11154
43,2000,4,Weekday,1283
43,2000,4,Saturday,596
43,2000,4,Sunday - Holiday,338
44,2000,4,Weekday,6444
44,2000,4,Saturday,2777
44,2000,4,Sunday - Holiday,1484
47,2000,4,Weekday,8781
47,2000,4,Saturday,6447
47,2000,4,Sunday - Holiday,4420
48,2000,4,Weekday,1163
49,2000,4,Weekday,24260
49,2000,4,Saturday,20826
49,2000,4,Sunday - Holiday,13088
49A,2000,4,Weekday,719
49B,2000,4,Weekday,3874
49B,2000,4,Saturday,3141
49B,2000,4,Sunday - Holiday,2174
50,2000,4,Weekday,8549
50,2000,4,Saturday,5023
50,2000,4,Sunday - Holiday,2946
51,2000,4,Weekday,4537
51,2000,4,Saturday,4120
51,2000,4,Sunday - Holiday,2422
52,2000,4,Weekday,12615
52,2000,4,Saturday,8707
52,2000,4,Sunday - Holiday,6082
52A,2000,4,Weekday,6318
52A,2000,4,Saturday,3675
52A,2000,4,Sunday - Holiday,1972
53,2000,4,Weekday,22349
53,2000,4,Saturday,17082
53,2000,4,Sunday - Holiday,10668
53A,2000,4,Weekday,9018
53A,2000,4,Saturday,3584
53A,2000,4,Sunday - Holiday,1990
54,2000,4,Weekday,11878
54,2000,4,Saturday,9606
54,2000,4,Sunday - Holiday,5972
54A,2000,4,Weekday,1309
54B,2000,4,Weekday,4903
54B,2000,4,Saturday,4844
54B,2000,4,Sunday - Holiday,2540
55,2000,4,Weekday,12427
55,2000,4,Saturday,9980
55,2000,4,Sunday - Holiday,6887
55N,2000,4,Weekday,962
55N,2000,4,Saturday,136
56,2000,4,Weekday,14057
56,2000,4,Saturday,9772
56,2000,4,Sunday - Holiday,6577
56A,2000,4,Weekday,818
57,2000,4,Weekday,2779
57,2000,4,Saturday,1144
57,2000,4,Sunday - Holiday,588
59,2000,4,Weekday,4517
59,2000,4,Saturday,2031
6,2000,4,Weekday,18162
6,2000,4,Saturday,12530
6,2000,4,Sunday - Holiday,6971
60,2000,4,Weekday,14006
60,2000,4,Saturday,11030
60,2000,4,Sunday - Holiday,7671
62,2000,4,Weekday,14257
62,2000,4,Saturday,7683
62,2000,4,Sunday - Holiday,5300
62H,2000,4,Weekday,1497
62H,2000,4,Saturday,637
63,2000,4,Weekday,21851
63,2000,4,Saturday,17587
63,2000,4,Sunday - Holiday,12726
63W,2000,4,Weekday,2090
63W,2000,4,Saturday,732
63W,2000,4,Sunday - Holiday,454
64,2000,4,Weekday,288
65,2000,4,Weekday,6566
65,2000,4,Saturday,3325
65,2000,4,Sunday - Holiday,2469
66,2000,4,Weekday,21402
66,2000,4,Saturday,13002
66,2000,4,Sunday - Holiday,8893
67,2000,4,Weekday,14047
67,2000,4,Saturday,10064
67,2000,4,Sunday - Holiday,6583
68,2000,4,Weekday,1862
68,2000,4,Saturday,602
68,2000,4,Sunday - Holiday,257
69,2000,4,Weekday,468
7,2000,4,Weekday,5559
70,2000,4,Weekday,10365
70,2000,4,Saturday,9022
70,2000,4,Sunday - Holiday,5996
71,2000,4,Weekday,7556
71,2000,4,Saturday,5806
71,2000,4,Sunday - Holiday,3882
72,2000,4,Weekday,15974
72,2000,4,Saturday,11238
72,2000,4,Sunday - Holiday,7752
73,2000,4,Weekday,4924
73,2000,4,Saturday,2546
73,2000,4,Sunday - Holiday,2107
74,2000,4,Weekday,13981
74,2000,4,Saturday,10912
74,2000,4,Sunday - Holiday,6650
75,2000,4,Weekday,6411
75,2000,4,Saturday,4711
75,2000,4,Sunday - Holiday,3415
76,2000,4,Weekday,12396
76,2000,4,Saturday,8517
76,2000,4,Sunday - Holiday,5675
77,2000,4,Weekday,19216
77,2000,4,Saturday,13145
77,2000,4,Sunday - Holiday,8710
78,2000,4,Weekday,9292
78,2000,4,Saturday,5896
78,2000,4,Sunday - Holiday,3839
79,2000,4,Weekday,31787
79,2000,4,Saturday,25628
79,2000,4,Sunday - Holiday,17485
8,2000,4,Weekday,19416
8,2000,4,Saturday,13694
8,2000,4,Sunday - Holiday,10143
80,2000,4,Weekday,12113
80,2000,4,Saturday,9552
80,2000,4,Sunday - Holiday,5715
81,2000,4,Weekday,14957
81,2000,4,Saturday,11809
81,2000,4,Sunday - Holiday,8579
81W,2000,4,Weekday,1937
81W,2000,4,Saturday,1048
81W,2000,4,Sunday - Holiday,453
82,2000,4,Weekday,20328
82,2000,4,Saturday,14383
82,2000,4,Sunday - Holiday,8689
84,2000,4,Weekday,4200
84,2000,4,Saturday,2220
84,2000,4,Sunday - Holiday,1144
85,2000,4,Weekday,12542
85,2000,4,Saturday,7976
85,2000,4,Sunday - Holiday,5416
85A,2000,4,Weekday,966
85A,2000,4,Saturday,82
86,2000,4,Weekday,1646
87,2000,4,Weekday,15540
87,2000,4,Saturday,12347
87,2000,4,Sunday - Holiday,6499
88,2000,4,Weekday,1743
88,2000,4,Saturday,633
88,2000,4,Sunday - Holiday,636
8A,2000,4,Weekday,3680
8A,2000,4,Saturday,3020
8A,2000,4,Sunday - Holiday,1906
9,2000,4,Weekday,30370
9,2000,4,Saturday,23548
9,2000,4,Sunday - Holiday,16883
90,2000,4,Weekday,4421
90,2000,4,Saturday,3328
90,2000,4,Sunday - Holiday,1857
90N,2000,4,Weekday,423
90N,2000,4,Saturday,166
91,2000,4,Weekday,8617
91,2000,4,Saturday,4456
91,2000,4,Sunday - Holiday,2646
92,2000,4,Weekday,7639
92,2000,4,Saturday,4528
92,2000,4,Sunday - Holiday,2604
93,2000,4,Weekday,2224
93,2000,4,Saturday,977
94,2000,4,Weekday,10594
94,2000,4,Saturday,5200
94,2000,4,Sunday - Holiday,3226
95E,2000,4,Weekday,5644
95E,2000,4,Saturday,4013
95E,2000,4,Sunday - Holiday,2735
95W,2000,4,Weekday,5030
95W,2000,4,Saturday,5237
95W,2000,4,Sunday - Holiday,2655
96,2000,4,Weekday,1413
97,2000,4,Weekday,3797
97,2000,4,Saturday,2537
97,2000,4,Sunday - Holiday,1493
X21,2000,4,Saturday,1294
X21,2000,4,Sunday - Holiday,582
X49,2000,4,Weekday,4735
0,2000,3,Weekday,7483
0,2000,3,Saturday,4155
0,2000,3,Sunday - Holiday,3366
1,2000,3,Weekday,8185
10,2000,3,Saturday,845
10,2000,3,Sunday - Holiday,639
100,2000,3,Weekday,1316
103,2000,3,Weekday,4106
103,2000,3,Saturday,1672
103,2000,3,Sunday - Holiday,1118
106,2000,3,Weekday,3132
106,2000,3,Saturday,695
106,2000,3,Sunday - Holiday,406
108,2000,3,Weekday,3703
11,2000,3,Weekday,4007
11,2000,3,Saturday,2182
11,2000,3,Sunday - Holiday,1276
111,2000,3,Weekday,6235
111,2000,3,Saturday,3821
111,2000,3,Sunday - Holiday,2684
112,2000,3,Weekday,4230
112,2000,3,Saturday,1733
112,2000,3,Sunday - Holiday,1135
12,2000,3,Weekday,11154
12,2000,3,Saturday,7178
12,2000,3,Sunday - Holiday,5407
120,2000,3,Weekday,1238
121,2000,3,Weekday,1787
122,2000,3,Weekday,817
123,2000,3,Weekday,321
125,2000,3,Weekday,2750
126,2000,3,Weekday,11510
126,2000,3,Saturday,5164
126,2000,3,Sunday - Holiday,3287
127,2000,3,Weekday,285
129,2000,3,Weekday,750
135,2000,3,Weekday,2551
136,2000,3,Weekday,1982
14,2000,3,Weekday,9997
145,2000,3,Weekday,8306
145,2000,3,Saturday,3840
145,2000,3,Sunday - Holiday,2164
146,2000,3,Weekday,9726
146,2000,3,Saturday,5619
146,2000,3,Sunday - Holiday,3898
147,2000,3,Weekday,9098
147,2000,3,Saturday,5475
151,2000,3,Weekday,25781
151,2000,3,Saturday,16225
151,2000,3,Sunday - Holiday,13707
152,2000,3,Weekday,12916
152,2000,3,Saturday,5092
152,2000,3,Sunday - Holiday,2787
155,2000,3,Weekday,7496
155,2000,3,Saturday,5117
155,2000,3,Sunday - Holiday,4015
156,2000,3,Weekday,9849
157,2000,3,Weekday,2994
17,2000,3,Weekday,679
18,2000,3,Weekday,1713
18,2000,3,Saturday,919
18,2000,3,Sunday - Holiday,722
19,2000,3,Weekday,932
19,2000,3,Saturday,1478
19,2000,3,Sunday - Holiday,976
2,2000,3,Weekday,994
20,2000,3,Weekday,22415
20,2000,3,Saturday,14373
20,2000,3,Sunday - Holiday,8573
201,2000,3,Weekday,1357
201,2000,3,Saturday,697
201,2000,3,Sunday - Holiday,386
202,2000,3,Weekday,571
203,2000,3,Weekday,1625
204,2000,3,Weekday,1708
21,2000,3,Weekday,7573
21,2000,3,Saturday,7830
21,2000,3,Sunday - Holiday,4706
22,2000,3,Weekday,22377
22,2000,3,Saturday,17035
22,2000,3,Sunday - Holiday,12941
24,2000,3,Weekday,5136
25,2000,3,Weekday,295
25,2000,3,Saturday,337
25,2000,3,Sunday - Holiday,187
27,2000,3,Weekday,5861
27,2000,3,Saturday,4247
27,2000,3,Sunday - Holiday,3037
28,2000,3,Weekday,13106
28,2000,3,Saturday,10420
28,2000,3,Sunday - Holiday,6385
29,2000,3,Weekday,18574
29,2000,3,Saturday,12954
29,2000,3,Sunday - Holiday,10068
3,2000,3,Weekday,24272
3,2000,3,Saturday,15143
3,2000,3,Sunday - Holiday,9710
30,2000,3,Weekday,4196
30,2000,3,Saturday,2232
30,2000,3,Sunday - Holiday,687
33,2000,3,Weekday,706
34,2000,3,Weekday,13364
34,2000,3,Saturday,11006
34,2000,3,Sunday - Holiday,6627
35,2000,3,Weekday,5834
35,2000,3,Saturday,2994
35,2000,3,Sunday - Holiday,1922
36,2000,3,Weekday,16174
36,2000,3,Saturday,14084
36,2000,3,Sunday - Holiday,9540
37,2000,3,Weekday,2790
39,2000,3,Weekday,2435
4,2000,3,Weekday,24719
4,2000,3,Saturday,18530
4,2000,3,Sunday - Holiday,11230
43,2000,3,Weekday,1389
43,2000,3,Saturday,671
43,2000,3,Sunday - Holiday,310
44,2000,3,Weekday,6695
44,2000,3,Saturday,2727
44,2000,3,Sunday - Holiday,1475
47,2000,3,Weekday,8689
47,2000,3,Saturday,5611
47,2000,3,Sunday - Holiday,4743
48,2000,3,Weekday,1430
49,2000,3,Weekday,24620
49,2000,3,Saturday,18475
49,2000,3,Sunday - Holiday,12873
49A,2000,3,Weekday,776
49B,2000,3,Weekday,4928
49B,2000,3,Saturday,3461
49B,2000,3,Sunday - Holiday,2108
50,2000,3,Weekday,8850
50,2000,3,Saturday,4919
50,2000,3,Sunday - Holiday,2915
51,2000,3,Weekday,4963
51,2000,3,Saturday,3504
51,2000,3,Sunday - Holiday,2479
52,2000,3,Weekday,12706
52,2000,3,Saturday,8646
52,2000,3,Sunday - Holiday,6173
52A,2000,3,Weekday,6141
52A,2000,3,Saturday,3750
52A,2000,3,Sunday - Holiday,1817
53,2000,3,Weekday,23097
53,2000,3,Saturday,16236
53,2000,3,Sunday - Holiday,12466
53A,2000,3,Weekday,9996
53A,2000,3,Saturday,3176
53A,2000,3,Sunday - Holiday,1916
54,2000,3,Weekday,12358
54,2000,3,Saturday,9532
54,2000,3,Sunday - Holiday,6078
54A,2000,3,Weekday,1286
54B,2000,3,Weekday,4762
54B,2000,3,Saturday,4300
54B,2000,3,Sunday - Holiday,2927
55,2000,3,Weekday,12954
55,2000,3,Saturday,9557
55,2000,3,Sunday - Holiday,6847
55N,2000,3,Weekday,1035
55N,2000,3,Saturday,149
56,2000,3,Weekday,14407
56,2000,3,Saturday,9506
56,2000,3,Sunday - Holiday,6894
56A,2000,3,Weekday,739
57,2000,3,Weekday,3460
57,2000,3,Saturday,1435
57,2000,3,Sunday - Holiday,467
59,2000,3,Weekday,4621
59,2000,3,Saturday,2249
6,2000,3,Weekday,18937
6,2000,3,Saturday,13263
6,2000,3,Sunday - Holiday,7413
60,2000,3,Weekday,14848
60,2000,3,Saturday,10997
60,2000,3,Sunday - Holiday,7181
62,2000,3,Weekday,14646
62,2000,3,Saturday,6846
62,2000,3,Sunday - Holiday,5419
62H,2000,3,Weekday,1569
62H,2000,3,Saturday,595
63,2000,3,Weekday,23035
63,2000,3,Saturday,18057
63,2000,3,Sunday - Holiday,12581
63W,2000,3,Weekday,2144
63W,2000,3,Saturday,642
63W,2000,3,Sunday - Holiday,457
64,2000,3,Weekday,258
65,2000,3,Weekday,6488
65,2000,3,Saturday,3583
65,2000,3,Sunday - Holiday,2614
66,2000,3,Weekday,21655
66,2000,3,Saturday,13426
66,2000,3,Sunday - Holiday,8729
67,2000,3,Weekday,15040
67,2000,3,Saturday,10542
67,2000,3,Sunday - Holiday,6575
68,2000,3,Weekday,1952
68,2000,3,Saturday,761
68,2000,3,Sunday - Holiday,307
69,2000,3,Weekday,491
7,2000,3,Weekday,5819
70,2000,3,Weekday,10960
70,2000,3,Saturday,7993
70,2000,3,Sunday - Holiday,5644
71,2000,3,Weekday,8034
71,2000,3,Saturday,6153
71,2000,3,Sunday - Holiday,4031
72,2000,3,Weekday,16587
72,2000,3,Saturday,11364
72,2000,3,Sunday - Holiday,8268
73,2000,3,Weekday,5127
73,2000,3,Saturday,2731
73,2000,3,Sunday - Holiday,2280
74,2000,3,Weekday,13233
74,2000,3,Saturday,11385
74,2000,3,Sunday - Holiday,7117
75,2000,3,Weekday,6981
75,2000,3,Saturday,5045
75,2000,3,Sunday - Holiday,3372
76,2000,3,Weekday,13141
76,2000,3,Saturday,8680
76,2000,3,Sunday - Holiday,5566
77,2000,3,Weekday,19711
77,2000,3,Saturday,13259
77,2000,3,Sunday - Holiday,8894
78,2000,3,Weekday,9354
78,2000,3,Saturday,5985
78,2000,3,Sunday - Holiday,4267
79,2000,3,Weekday,33242
79,2000,3,Saturday,26847
79,2000,3,Sunday - Holiday,19466
8,2000,3,Weekday,20124
8,2000,3,Saturday,13590
8,2000,3,Sunday - Holiday,10323
80,2000,3,Weekday,12816
80,2000,3,Saturday,9054
80,2000,3,Sunday - Holiday,5867
81,2000,3,Weekday,15656
81,2000,3,Saturday,12403
81,2000,3,Sunday - Holiday,8763
81W,2000,3,Weekday,1853
81W,2000,3,Saturday,983
81W,2000,3,Sunday - Holiday,496
82,2000,3,Weekday,21798
82,2000,3,Saturday,14063
82,2000,3,Sunday - Holiday,9048
84,2000,3,Weekday,4407
84,2000,3,Saturday,2940
84,2000,3,Sunday - Holiday,1287
85,2000,3,Weekday,13195
85,2000,3,Saturday,7854
85,2000,3,Sunday - Holiday,5350
85A,2000,3,Weekday,950
85A,2000,3,Saturday,213
86,2000,3,Weekday,1841
87,2000,3,Weekday,17386
87,2000,3,Saturday,12183
87,2000,3,Sunday - Holiday,6395
